manufacturer,model,version,power(kW),fuel_date,odometer,trip_distance(km),quantity(kWh),fuel_type,tire_type,city,motor_way,country_roads,driving_style,consumption(kWh/100km),A/C,park_heating,avg_speed(km/h),ecr_deviation,fuel_note
Mitsubishi,i-MiEV,i-MiEV,49,01.03.2017,126697,49.6,6.6,Electricity,Winter tires,1,0,1,Normal,13.31,0,0,,-1.6899999999999995,"Noch 8B, 49km RRW, Batterie 9-12°C, 10,3°C, 51,5%, 4,5h geladen, Solarstrom P&amp;C, Ladeende 6,9°C, Batterie 10-14°C, 11,9°C, RRW 107km, 100%, 24.2. 26.2. 27.2. 28.2. 1.3."
Mitsubishi,i-MiEV,i-MiEV,49,28.02.2017,126648,51.0,6.9,Electricity,Winter tires,1,0,1,Normal,13.53,0,0,,-1.4700000000000006,"Noch 7B, 48km RRW, Batterie 9-11°C, 9,9°C, 49,0%, 3,5h geladen, Solarstrom P&amp;C, Ladeende 4,5°C, Batterie 10-16°C, 12,4°C, RRW 106km, 100%, 24.2. 26.2. 27.2. 28.2."
Mitsubishi,i-MiEV,i-MiEV,49,27.02.2017,126597,51.5,6.5,Electricity,Winter tires,1,0,1,Normal,12.62,0,0,,-2.380000000000001,"Noch 8B, 54km RRW, Batterie 15-17°C, 15,2°C, 51,5%, 5h geladen, Solarstrom P&amp;C, Ladeende 7,3°C, Batterie 13-17°C, 15,3°C, RRW 116km, 100%, 24.2. 26.2. 27.2."
Mitsubishi,i-MiEV,i-MiEV,49,26.02.2017,126546,67.7,9.2,Electricity,Winter tires,1,0,1,Normal,13.59,0,0,,-1.4100000000000001,"Noch 4B, 27km RRW, Batterie 12-16°C, 13,5°C, 33,5%, 4,5h geladen, Solarstrom P&amp;C, Ladeende 11,4°C, Batterie 16-23°C, 17,6°C, RRW 103km, 100%, 24.2. 26.2."
Mitsubishi,i-MiEV,i-MiEV,49,24.02.2017,126478,49.5,6.4,Electricity,Winter tires,1,0,1,Normal,12.93,0,0,,-2.0700000000000003,"Noch 8B, 50km RRW, Batterie 10-12°C, 10,9°C, 52,0%, 4,75h geladen, Solarstrom P&amp;C, Ladeende -0,2°C, Batterie 10-14°C, 11,7°C, RRW 107km, 100%, 24.2."
Mitsubishi,i-MiEV,i-MiEV,49,23.02.2017,126428,53.5,7.37,Electricity,Winter tires,1,0,1,Normal,13.78,0,0,,-1.2200000000000006,"Noch 7 Balken, 42km Reichweite, 4,75h geladen, Mainova Ökostrom Novanatur, Ladeende 8,2°C, Batterie 12-16°C, 14,1°C, RRW 105km, 100%"
Mitsubishi,i-MiEV,i-MiEV,49,22.02.2017,126375,52.5,7.16,Electricity,Winter tires,1,0,1,Normal,13.64,0,0,,-1.3599999999999994,"Noch 7 Balken, 45km Reichweite, 3,75h geladen, Mainova Ökostrom Novanatur, Ladeende 10,3°C, Batterie 14-18°C, 15,4°C, RRW 108km, 100%"
Mitsubishi,i-MiEV,i-MiEV,49,21.02.2017,126322,48.2,6.31,Electricity,Winter tires,1,0,1,Normal,13.09,0,0,,-1.9100000000000001,"Noch 8 Balken, 54km Reichweite, 4,75h geladen, Mainova Ökostrom Novanatur, Ladeende 9,6°C, Batterie 13-16°C, 14,3°C, RRW 111km, 100%"
Mitsubishi,i-MiEV,i-MiEV,49,20.02.2017,126274,62.2,8.37,Electricity,Winter tires,1,0,1,Normal,13.46,0,0,,-1.5399999999999991,"Noch 6 Balken, 41km Reichweite, 5,75h geladen, Mainova Ökostrom Novanatur, Ladeende 9,9°C, Batterie 12-15°C, 13,1°C, RRW 114km, 100%"
Mitsubishi,i-MiEV,i-MiEV,49,18.02.2017,126212,80.4,11.22,Electricity,Winter tires,1,0,1,Normal,13.96,0,0,,-1.0399999999999991,"Noch 1 Balken, 7km Reichweite, 5,75h geladen, Mainova Ökostrom Novanatur, Ladeende 7,7°C, Batterie 14-19°C, 16,0°C, RRW 102km, 100%"
Mitsubishi,i-MiEV,i-MiEV,49,16.02.2017,126131,61.5,8.25,Electricity,Winter tires,1,0,1,Normal,13.41,0,0,,-1.5899999999999999,"Noch 6? Balken, 36km Reichweite, 3,5h geladen, Mainova Ökostrom Novanatur, Ladeende 5,3°C, Batterie 12-19°C, 14,3°C, RRW 101km, 100%"
Mitsubishi,i-MiEV,i-MiEV,49,15.02.2017,126070,48.5,6.89,Electricity,Winter tires,1,0,1,Normal,14.21,0,0,,-0.7899999999999991,"Noch 8 Balken, 49km Reichweite, 5h geladen, Mainova Ökostrom Novanatur, Ladeende -0,2°C, Batterie 8-13°C, 10,3°C, RRW 108km, 100%"
Mitsubishi,i-MiEV,i-MiEV,49,14.02.2017,126021,48.3,6.85,Electricity,Winter tires,1,0,1,Normal,14.18,0,0,,-0.8200000000000003,"Noch 8 Balken, 49km Reichweite, 4,5h geladen, Mainova Ökostrom Novanatur, Ladeende -1,3°C, Batterie 7-12°C, 9,5°C, RRW 107km, 99,5%"
Mitsubishi,i-MiEV,i-MiEV,49,13.02.2017,125973,62.7,8.79,Electricity,Winter tires,1,0,1,Normal,14.02,0,0,,-0.9800000000000004,"Noch 5 Balken, 36km Reichweite, 4,25h geladen, Mainova Ökostrom Novanatur, Ladeende 0,2°C, Batterie 10-16°C, 11,8°C, RRW 113km, 100%"
Mitsubishi,i-MiEV,i-MiEV,49,10.02.2017,125910,48.7,7.05,Electricity,Winter tires,1,0,1,Normal,14.48,0,0,,-0.5199999999999996,"Noch 7 Balken, 45km Reichweite, 4,5h geladen, Mainova Ökostrom Novanatur, Ladeende -1,3°C, Batterie 6-10°C, 8,0°C, RRW 102km, 100%"
Mitsubishi,i-MiEV,i-MiEV,49,09.02.2017,125861,49.8,7.06,Electricity,Winter tires,1,0,1,Normal,14.18,0,0,,-0.8200000000000003,"Noch 7 Balken, 45km Reichweite, 5,25h geladen, Mainova Ökostrom Novanatur, Ladeende 0,5°C, Batterie 6-10°C, 8,0°C, RRW 105km, 99,5%"
Mitsubishi,i-MiEV,i-MiEV,49,08.02.2017,125812,49.1,6.79,Electricity,Winter tires,1,0,1,Normal,13.83,0,0,,-1.17,"Noch 8 Balken, 50km Reichweite, 4h geladen, Mainova Ökostrom Novanatur, Ladeende -0,3°C, Batterie 6-12°C, 9,1°C, RRW 110km, 100%"
Mitsubishi,i-MiEV,i-MiEV,49,07.02.2017,125762,52.8,7.09,Electricity,Winter tires,1,0,1,Normal,13.43,0,0,,-1.5700000000000003,"Noch 7 Balken, 48km Reichweite, 4h geladen, Mainova Ökostrom Novanatur, Ladeende 2,0°C, Batterie 9-14°C, 11,7°C, RRW 111km, 100%"
Mitsubishi,i-MiEV,i-MiEV,49,07.02.2017,125710,49.4,6.75,Electricity,Winter tires,1,0,1,Normal,13.66,0,0,,-1.3399999999999999,"Noch 8 Balken, 50km Reichweite, 5,25h geladen, Mainova Ökostrom Novanatur, Ladeende 1,6°C, Batterie 8-13°C, 10,3°C, RRW 107km, 100%"
Mitsubishi,i-MiEV,i-MiEV,49,04.02.2017,125660,80.3,,Electricity,Winter tires,1,1,1,Normal,,0,0,,,"Noch 1 Balken, 7km Reichweite, Batterie 13-17°C, 15,0°C, 16,0%, 5,5h geladen, Ladeende 5,3°C, Batterie 11-18°C, 14,6°C, RRW 104km, 100%, Dauerregen"
Mitsubishi,i-MiEV,i-MiEV,49,03.02.2017,125580,47.0,6.82,Electricity,Winter tires,1,0,1,Normal,14.51,0,0,,-0.4900000000000002,"Noch 8 Balken, 49km Reichweite, 3,5h geladen, Mainova Ökostrom Novanatur, Ladeende 4,4°C, Batterie 10-16°C, 12,1°C, RRW 106km, 100%"
Mitsubishi,i-MiEV,i-MiEV,49,02.02.2017,125533,52.6,7.59,Electricity,Winter tires,1,0,1,Normal,14.43,0,0,,-0.5700000000000003,"Noch 7 Balken, 44km Reichweite, 4,25h geladen, Mainova Ökostrom Novanatur, Ladeende 4,8°C, Batterie 10-16°C, 12,7°C, RRW 107km, 100%"
Mitsubishi,i-MiEV,i-MiEV,49,01.02.2017,125480,51.3,7.4,Electricity,Winter tires,1,0,1,Normal,14.42,0,0,,-0.5800000000000001,"Noch 7 Balken, 43km Reichweite, 3,75h geladen, Mainova Ökostrom Novanatur, Ladeende 5,5°C, Batterie 9-16°C, 11,6°C, RRW 108km, 100%"
Mitsubishi,i-MiEV,i-MiEV,49,31.01.2017,125429,48.8,6.8,Electricity,Winter tires,1,0,1,Normal,13.93,0,0,,-1.0700000000000003,"Noch 8 Balken, 51km Reichweite, 4,25h geladen, Mainova Ökostrom Novanatur, Ladeende 2,4°C, Batterie 8-12°C, 9,5°C, RRW 110km, 99,5%"
Mitsubishi,i-MiEV,i-MiEV,49,31.01.2017,125380,48.5,8.43,Electricity,Winter tires,1,0,1,Normal,14.15,0,0,,-0.8499999999999996,"Noch 5 Balken, 38km Reichweite, 5,75h geladen, Mainova Ökostrom Novanatur, Ladeende 3,9°C, Batterie 8-12°C, 10,0°C, RRW 114km, 100%"
Mitsubishi,i-MiEV,i-MiEV,49,29.01.2017,125332,23.0,7.58,Electricity,Winter tires,1,0,1,Normal,14.15,0,0,,-0.8499999999999996,"Noch 4 Balken, 24km Reichweite, 32,5%, Batterie 8-14°C, 11,3°C, 2,5h geladen, Mainova Ökostrom Novanatur, Ladeende -2,5°C, Batterie 9-16°C, 12,9°C, RRW 87km, 91,5%, 15B"
Mitsubishi,i-MiEV,i-MiEV,49,28.01.2017,125308,66.7,3.45,Electricity,Winter tires,1,1,1,Normal,14.15,0,0,,-0.8499999999999996,"Noch 3 Balken, 18km Reichweite, Batterie 7-11°C, 9,1°C, 26,0%, 15m46s geladen, Abbruch, Ladeende 2,5°C, Batterie 10-15°C, 12,7°C, RRW 49km, 54,5%, 8B"
Mitsubishi,i-MiEV,i-MiEV,49,27.01.2017,125242,47.1,6.76,Electricity,Winter tires,1,0,1,Normal,14.15,0,0,,-0.8499999999999996,"Noch 7 Balken, 47km Reichweite, 3h geladen, Mainova Ökostrom Novanatur, Ladeende -2,1°C, Batterie 5-12°C, 7,8°C, RRW 103km, 97,0%"
Mitsubishi,i-MiEV,i-MiEV,49,26.01.2017,125195,48.4,7.17,Electricity,Winter tires,1,0,1,Normal,14.81,0,0,,-0.1899999999999995,"Noch 7 Balken, 43km Reichweite, 4h geladen, Mainova Ökostrom Novanatur, Ladeende -4,3°C, Batterie 4-10°C, 6,5°C, RRW 107km, 99,5%"
Mitsubishi,i-MiEV,i-MiEV,49,25.01.2017,125146,52.7,8.14,Electricity,Winter tires,1,0,1,Normal,15.45,0,0,,0.4499999999999993,"Noch 6 Balken, 37km Reichweite, 5h geladen, Mainova Ökostrom Novanatur, Ladeende -0,7°C, Batterie 5-10°C, 7,4°C, RRW 102km, 99,5%"
Mitsubishi,i-MiEV,i-MiEV,49,24.01.2017,125093,51.6,7.81,Electricity,Winter tires,1,0,1,Normal,15.14,0,0,,0.14000000000000057,"Noch 6 Balken, 37km Reichweite, 4h geladen, Mainova Ökostrom Novanatur, Ladeende -2,6°C, Batterie 4-11°C, 6,7°C, RRW 103km, 99,5%"
Mitsubishi,i-MiEV,i-MiEV,49,23.01.2017,125042,47.4,6.99,Electricity,Winter tires,1,0,1,Normal,14.75,0,0,,-0.25,"Noch 7 Balken, 44km Reichweite, 4,25h geladen, Mainova Ökostrom Novanatur, Ladeende -2,5°C, Batterie 2-7°C, 3,5°C, RRW 104km, 98,0%"
Mitsubishi,i-MiEV,i-MiEV,49,22.01.2017,124994,37.0,5.82,Electricity,Winter tires,1,0,1,Normal,15.73,0,0,,0.7300000000000004,"Noch 9 Balken, 50km Reichweite, 57,5%, Batterie 2-5°C, 3,5°C, 3,5h geladen, Mainova Ökostrom Novanatur, Ladeende -8,3°C, Batterie 1-8°C, 4,1°C, RRW 95km, 98,5%"
Mitsubishi,i-MiEV,i-MiEV,49,21.01.2017,124957,19.1,3.69,Electricity,Winter tires,1,0,1,Normal,16.06,0,0,,1.0599999999999987,"Noch 12 Balken, 69km Reichweite, 3h geladen, Mainova Ökostrom Novanatur, Ladeende 1,9°C, Batterie 4-12°C, 6,4°C, RRW 92km, 99,5%"
Mitsubishi,i-MiEV,i-MiEV,49,21.01.2017,124938,51.8,7.7,Electricity,Winter tires,1,0,1,Normal,16.06,0,0,,1.0599999999999987,"Noch 6 Balken, 40km Reichweite, 43,5%, Batterie 0-4°C, 2,5°C, 7,5h geladen, Mainova Ökostrom Novanatur, Ladeende -7,3°C, Batterie 0-5°C, 2,5°C, RRW 107km, 99,5%"
Mitsubishi,i-MiEV,i-MiEV,49,19.01.2017,124886,64.6,10.03,Electricity,Winter tires,1,0,1,Normal,15.53,0,0,,0.5299999999999994,"Noch 4 Balken, 21km Reichweite, 4,5h geladen, Mainova Ökostrom Novanatur, Ladeende -3,8°C, Batterie 5-12°C, 8,1°C, RRW 103km, 100%"
Mitsubishi,i-MiEV,i-MiEV,49,19.01.2017,124821,84.5,,Electricity,Winter tires,1,0,1,Normal,,0,0,,,"Noch 0 Balken, 0km Reichweite, Schildkröte seit 3km, 4h geladen, Mainova Ökostrom Novanatur, Ladeende -4,3°C, Batterie 6-14°C, 10,2°C, RRW 99km, 96,5%"
Mitsubishi,i-MiEV,i-MiEV,49,17.01.2017,124737,49.5,7.33,Electricity,Winter tires,1,0,1,Normal,14.81,0,0,,-0.1899999999999995,"Noch 7 Balken, 43km Reichweite, 5h geladen, Mainova Ökostrom Novanatur, Ladeende -3,8°C, Batterie 3-8°C, 5,7°C, RRW 109km, 100%"
Mitsubishi,i-MiEV,i-MiEV,49,16.01.2017,124687,52.7,8.18,Electricity,Winter tires,1,0,1,Normal,15.52,0,1,,0.5199999999999996,"Noch 6 Balken, 37km Reichweite, 41,0%, Batterie 2-5°C, 3,7°C, 4,5h geladen, Mainova Ökostrom Novanatur, Ladeende -5,5°C, Batterie 3-9°C, 5,4°C, RRW 107km, 100%, 1x Frontscheibe freiheizen"
Mitsubishi,i-MiEV,i-MiEV,49,14.01.2017,124634,25.8,3.95,Electricity,Winter tires,1,0,1,Normal,15.31,0,0,,0.3100000000000005,"Noch 12 Balken, 72km Reichweite, 2,5h geladen, Mainova Ökostrom Novanatur, Ladeende 3,2°C, Batterie 7-12°C, 8,1°C, RRW 99km, 99,5%"
Mitsubishi,i-MiEV,i-MiEV,49,13.01.2017,124608,60.0,8.13,Electricity,Winter tires,1,0,1,Normal,13.55,0,0,,-1.4499999999999993,"Noch 5 Balken, 36km Reichweite, 4,25h geladen, Mainova Ökostrom Novanatur, Ladeende 0,2°C, Batterie 6-11°C, 8,7°C, RRW 108km, 100%, "
Mitsubishi,i-MiEV,i-MiEV,49,12.01.2017,124548,53.9,7.7,Electricity,Winter tires,1,0,1,Normal,14.29,0,0,,-0.7100000000000009,"Noch 6 Balken, 41km Reichweite, 4h geladen, Mainova Ökostrom Novanatur, Ladeende 5,0°C, Batterie 8-14°C, 10,5°C, RRW 110km, 100%, Regen"
Mitsubishi,i-MiEV,i-MiEV,49,11.01.2017,124494,48.9,8.18,Electricity,Winter tires,1,0,1,Normal,16.73,0,0,,1.7300000000000004,"Noch 6 Balken, 40km Reichweite, 4,75h geladen, Mainova Ökostrom Novanatur, Ladeende 3,9°C, RRW 109km, nasse Straße"
Mitsubishi,i-MiEV,i-MiEV,49,10.01.2017,124445,47.5,7.25,Electricity,Winter tires,1,0,1,Normal,15.26,0,1,,0.2599999999999998,"Noch 7 Balken, 47km Reichweite, 4h geladen, Mainova Ökostrom Novanatur, Ladeende 0,3°C, Batterie 5-11°C, 7,7°C, RRW 113km, 99,5%"
Mitsubishi,i-MiEV,i-MiEV,49,10.01.2017,124398,65.3,9.65,Electricity,Winter tires,1,0,1,Normal,14.78,0,0,,-0.22000000000000064,"Noch 4 Balken, 23km Reichweite, 5h geladen, Mainova Ökostrom Novanatur, Ladeende 0,3°C, Batterie 5-10°C, 8,1°C, RRW 108km, 100%"
Mitsubishi,i-MiEV,i-MiEV,49,07.01.2017,124333,48.0,7.91,Electricity,Winter tires,1,0,1,Normal,16.48,0,1,,1.4800000000000004,"Noch 6 Balken, 38km Reichweite, 4,25h geladen, Mainova Ökostrom Novanatur, Ladeende -10,2°C, Batterie -1-7°C, 2,7°C, RRW 105km, 99,5%"
Mitsubishi,i-MiEV,i-MiEV,49,05.01.2017,124284,49.1,7.62,Electricity,Winter tires,1,0,1,Moderate,15.52,0,1,,0.5199999999999996,"Noch 6 Balken, 41km Reichweite, 43,5%, Batterie 2-6°C, 4,4°C, 4,5h geladen, Mainova Ökostrom Novanatur, Ladeende -5,6°C, Batterie 4-9°C, 6,1°C, RRW 108km, 100%, 2x Frontscheibe freiheizen"
Mitsubishi,i-MiEV,i-MiEV,49,04.01.2017,124235,48.2,7.34,Electricity,Winter tires,1,0,1,Normal,15.23,0,0,,0.23000000000000043,"Noch 7 Balken, 48km Reichweite, 3,75h geladen, Mainova Ökostrom Novanatur, Ladeende 0,4°C, Batterie 7-14°C, 9,4°C, RRW 111km, 100%"
Mitsubishi,i-MiEV,i-MiEV,49,03.01.2017,124187,48.8,7.16,Electricity,Winter tires,1,0,1,Normal,14.67,0,0,,-0.33000000000000007,"Noch 7 Balken, 46km Reichweite, 4,25h geladen, Mainova Ökostrom Novanatur, Ladeende 1,3°C, Batterie 5-10°C, 7,4°C, RRW 109km, 99,5%"
Mitsubishi,i-MiEV,i-MiEV,49,02.01.2017,124138,54.8,8.41,Electricity,Winter tires,1,0,1,Normal,15.35,0,0,,0.34999999999999964,"Noch 5 Balken, 27km Reichweite, 4,25h geladen, Mainova Ökostrom Novanatur, Ladeende -0,2°C, Batterie 8-13°C, 9,9°C, RRW 90km, 100%"
Mitsubishi,i-MiEV,i-MiEV,49,30.12.2016,124083,43.5,7.0,Electricity,Winter tires,1,0,1,Normal,16.09,0,1,,1.0899999999999999,"Noch 7 Balken, 41km Reichweite, 7,25h geladen, Mainova Ökostrom Novanatur, Ladeende -2,5°C, RRW 94km, Freiheizen während der Fahrt wegen Eisnebel"
Mitsubishi,i-MiEV,i-MiEV,49,28.12.2016,124040,35.8,5.14,Electricity,Winter tires,1,0,1,Normal,14.36,0,0,,-0.6400000000000006,"Noch 10 Balken, 61km Reichweite, 4h geladen, Mainova Ökostrom Novanatur, Ladeende 3,8°C, RRW 99km"
Mitsubishi,i-MiEV,i-MiEV,49,27.12.2016,124004,62.6,8.98,Electricity,Winter tires,1,1,1,Normal,14.35,0,0,,-0.6500000000000004,"Noch 5 Balken, 32km Reichweite, 5,5h geladen, Mainova Ökostrom Novanatur, Ladeende 4,3°C, Batterie 11-16°C, 13,9°C, RRW 110km, 100%"
Mitsubishi,i-MiEV,i-MiEV,49,27.12.2016,123941,74.4,11.81,Electricity,Winter tires,0,1,1,Normal,15.87,0,0,,0.8699999999999992,"Noch 2 Balken, 10km Reichweite, Batterie 11-16°C, 14,2°C, 17,5%, 8h geladen, Mainova Ökostrom Novanatur, Ladeende 3,3°C, Batterie 7-13°C, 10,7°C, RRW 109km, 100%, Autobahn 90km/h"
Mitsubishi,i-MiEV,i-MiEV,49,25.12.2016,123867,70.2,10.0,Electricity,Winter tires,0,1,1,Normal,14.25,0,0,,-0.75,"Noch 4B, 22km RRW, 29,5%, Bat11-16°C, 13,7°C, 7,25h geladen, P&amp;C, Ende 7,9°C, Bat11-15°C, 13,1°C, RRW 102km, 100%, 13.1. 14. 16. 18. 19. 21. 22. 26. 27. 28.1. 3.2. 7. 11.2.  23.4. 11.5. 13. 16. 19. 22. 25. 27. 28. 29. 31.5. 3.6. 8.7. 13.+14.9. 18. 25.12."
Mitsubishi,i-MiEV,i-MiEV,49,24.12.2016,123797,32.2,5.15,Electricity,Winter tires,1,0,1,Normal,15.99,0,0,,0.9900000000000002,"Noch 10 Balken, 54km Reichweite, 4,5h geladen, Mainova Ökostrom Novanatur, Ladeende 7,4°C, Batterie 11-14°C, 12,4°C, RRW 91km, 100%"
Mitsubishi,i-MiEV,i-MiEV,49,23.12.2016,123764,69.7,9.95,Electricity,Winter tires,1,0,1,Normal,14.28,0,0,,-0.7200000000000006,"Noch 4 Balken, 21km Reichweite, 28,5%, Batterie 9-12°C, 10,4°C, 5h geladen, Mainova Ökostrom Novanatur, Ladeende 4,9°C, Batterie 9-15°C, 12,4°C, RRW 105km, 100%"
Mitsubishi,i-MiEV,i-MiEV,49,23.12.2016,123694,77.5,12.66,Electricity,Winter tires,1,0,1,Normal,14.21,0,0,,-0.7899999999999991,"Noch 0 Balken, 0km Reichweite, Schildkröte seit 3,5km, 5h geladen, Mainova Ökostrom Novanatur, Ladeende 1,7°C, Batterie 9-16°C, 12,3°C, RRW 105km, 100%"
Mitsubishi,i-MiEV,i-MiEV,49,21.12.2016,123617,34.1,3.2,Electricity,Winter tires,1,0,1,Normal,14.21,0,0,,-0.7899999999999991,"Noch 10 Balken, 57km Reichweite, 1h6m geladen, entega Ökostrom, Ladeende 2,0°C, RRW 82km, 15B"
Mitsubishi,i-MiEV,i-MiEV,49,20.12.2016,123583,49.4,7.33,Electricity,Winter tires,1,0,1,Normal,14.84,0,0,,-0.16000000000000014,"Noch 7 Balken, 46km Reichweite, 3,75h geladen, Mainova Ökostrom Novanatur, Ladeende -3,0°C, Batterie 5-11°C, 7,4°C, RRW 109km, 99,0%"
Mitsubishi,i-MiEV,i-MiEV,49,19.12.2016,123533,61.4,8.64,Electricity,Winter tires,1,0,1,Normal,14.07,0,0,,-0.9299999999999997,"Noch 5 Balken, 34km Reichweite, 4,25h geladen, Mainova Ökostrom Novanatur, Ladeende 4,5°C, Batterie 10-16°C, 12,5°C, RRW 107km, 100%"
Mitsubishi,i-MiEV,i-MiEV,49,18.12.2016,123472,68.7,9.8,Electricity,Winter tires,0,1,1,Normal,14.26,0,0,,-0.7400000000000002,"Noch 4B, 24km RRW, Bat9-14°C, 11,6°C, 5h geladen, P&amp;C, Ende 4,6°C, Bat11-17°C, 13,6°C, RRW 108km, 100%, 13.1. 14. 16. 18. 19. 21. 22. 26. 27. 28.1. 3.2. 7. 11.2.  23.4. 11.5. 13. 16. 19. 22. 25. 27. 28. 29. 31.5. 3.6. 8.7. 13.+14.9. 18.12. BAB 85-90km/h"
Mitsubishi,i-MiEV,i-MiEV,49,18.12.2016,123403,67.1,10.0,Electricity,Winter tires,0,1,1,Normal,14.6,0,0,,-0.40000000000000036,"Noch 3 Balken, 16km Reichweite, 6,25h geladen, Mainova Ökostrom Novanatur, Strom war Geschenk von T, Ladeende 4,1°C, Batterie 12-20°C, 16,6°C, RRW 97km, 98,5%, Autobahn 85km/h"
Mitsubishi,i-MiEV,i-MiEV,49,17.12.2016,123336,10.5,5.13,Electricity,Winter tires,0,0,1,Normal,14.6,0,0,,-0.40000000000000036,"Noch 10 Balken, 55km Reichweite, 2,5h geladen, Mainova Ökostrom Novanatur, Ladeende 3,9°C, Batterie 12-19°C, 14,6°C, RRW 92km, 97,5%, Autobahn 80km/h"
Mitsubishi,i-MiEV,i-MiEV,49,17.12.2016,123325,47.3,3.1,Electricity,Winter tires,1,0,1,Normal,14.6,0,0,,-0.40000000000000036,"Noch 7 Balken, 39km Reichweite, 47%, 20m34s geladen, Solarstrom, Ladeende 4,0°C, RRW 66km, 73%, 12 Balken"
Mitsubishi,i-MiEV,i-MiEV,49,16.12.2016,123278,46.7,6.67,Electricity,Winter tires,1,0,1,Normal,14.28,0,0,,-0.7200000000000006,"Noch 8 Balken, 51km Reichweite, 4h geladen, Mainova Ökostrom Novanatur, Ladeende 2,1°C, Batterie 8-13°C, 10,1°C, RRW 107km, 99,5%"
Mitsubishi,i-MiEV,i-MiEV,49,15.12.2016,123231,48.3,6.58,Electricity,Winter tires,1,0,1,Normal,13.62,0,0,,-1.3800000000000008,"Noch 8 Balken, 54km Reichweite, 4,5h geladen, Mainova Ökostrom Novanatur, Ladeende 5,5°C, Batterie 10-14°C, 12,2°C, RRW 111km, 100%"
Mitsubishi,i-MiEV,i-MiEV,49,15.12.2016,123183,51.0,7.71,Electricity,Winter tires,1,1,1,Normal,15.12,0,0,,0.11999999999999922,"Noch 7 Balken, 45km Reichweite, Batterie 9-11°C, 9,7°C, 46,0%, 7h geladen, Mainova Ökostrom Novanatur, Ladeende 6,3°C, Batterie 10-14°C, 11,9°C, RRW 111km, 100%"
Mitsubishi,i-MiEV,i-MiEV,49,14.12.2016,123132,50.3,7.31,Electricity,Winter tires,1,0,1,Normal,14.53,0,0,,-0.47000000000000064,"Noch 7 Balken, 48km Reichweite, Batterie 7-10°C, 8,4°C, 49,0%, 5h geladen, Mainova Ökostrom Novanatur, Ladeende 3,5°C, Batterie 8-12°C, 10,3°C, RRW 111km, 100%"
Mitsubishi,i-MiEV,i-MiEV,49,13.12.2016,123082,53.6,7.3,Electricity,Winter tires,1,0,1,Normal,13.62,0,0,,-1.3800000000000008,"Noch 7 Balken, 48km Reichweite, 5,75h geladen, Mainova Ökostrom Novanatur, Ladeende 5,6°C, Batterie 11-16°C, 13,4°C, RRW 112km, 100%"
Mitsubishi,i-MiEV,i-MiEV,49,12.12.2016,123028,74.3,12.26,Electricity,Winter tires,0,1,1,Fast,16.5,0,0,,1.5,"Noch 1 Balken, 4km Reichweite, Batterie 16-22°C, 19,5°C, 13,0%, 5h geladen, Mainova Ökostrom Novanatur, Ladeende 6,6°C, Batterie 15-22°C, 19,2°C, RRW 107km, 100%"
Mitsubishi,i-MiEV,i-MiEV,49,11.12.2016,122954,55.6,8.32,Electricity,Winter tires,1,0,1,Normal,14.96,0,0,,-0.03999999999999915,"Noch 5 Balken, 31km Reichweite, 5,5h geladen, Mainova Ökostrom Novanatur, Ladeende 5,2°C, Batterie 10-14°C, 12,2°C, RRW 97km, 100%"
Mitsubishi,i-MiEV,i-MiEV,49,09.12.2016,122898,52.9,7.58,Electricity,Winter tires,1,0,1,Normal,14.33,0,0,,-0.6699999999999999,"Noch 6 Balken, 42km Reichweite, 5h geladen, Mainova Ökostrom Novanatur, Ladeende 1,2°C, Batterie 9-14°C, 11,1°C, RRW 107km, 100%"
Mitsubishi,i-MiEV,i-MiEV,49,08.12.2016,122845,63.9,9.91,Electricity,Winter tires,1,0,1,Normal,15.51,0,0,,0.5099999999999998,"Noch 3 Balken, 21km Reichweite, 4h geladen, Mainova Ökostrom Novanatur, Ladeende -0,5°C, Batterie 7-15°C, 10,7°C, RRW 105km, 100%"
Mitsubishi,i-MiEV,i-MiEV,49,08.12.2016,122781,52.4,8.05,Electricity,Winter tires,1,0,1,Normal,15.36,0,0,,0.35999999999999943,"Noch 6 Balken, 40km Reichweite, 5h geladen, Mainova Ökostrom Novanatur, Ladeende -0,3°C, Batterie 5-10°C, 7,6°C, RRW 106km, 100%"
Mitsubishi,i-MiEV,i-MiEV,49,07.12.2016,122729,56.9,8.83,Electricity,Winter tires,1,0,1,Normal,15.52,0,1,,0.5199999999999996,"Noch 5 Balken, 30km Reichweite, 4h geladen, Mainova Ökostrom Novanatur, Ladeende 0,1°C, RRW 93km"
Mitsubishi,i-MiEV,i-MiEV,49,30.11.2016,122672,52.7,8.22,Electricity,Winter tires,1,0,1,Normal,15.6,0,0,,0.5999999999999996,"Noch 6 Balken, 35km Reichweite, 4h geladen, Mainova Ökostrom Novanatur, Ladeende 0,4°C, Batterie 7-13°C, 9,1°C, RRW 102km, 100%"
Mitsubishi,i-MiEV,i-MiEV,49,29.11.2016,122619,57.6,8.36,Electricity,Winter tires,1,0,1,Normal,14.51,0,0,,-0.4900000000000002,"Noch 5 Balken, 32km Reichweite, 4,5h geladen, Mainova Ökostrom Novanatur, Ladeende -4,8°C, Batterie 5-11°C, 7,8°C, RRW 99km, 100%"
